Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0.30000356021645086	3.227536993936759	0.5783194210033534	1.3493723688741048	1.1984701272581681	4.864784530170302	1.0455618644265008	0.01145552122523401	0.007289158299862051	0.010611995953525273	0.06361714991203588	0.4550766244293786	0.004828246904542827	0.12014119070773756	0.15669304463217565	1.4294988868016285	1.5084284182017997	1.4679694348005672	1.915118886333329	1.4219133476333763	0.2136078218694618	0.011058923090648402	1.211203609225515	1.1615474440382902	0.031218291451289678	12.00083009087504	0	0.010678347496981516	0.001877698103764114	0.05314922416833358	0.2095663417685048
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KE39_STOMACH	4	4	3	3	4	3	3	3	4	4	3	4	3	4	2	2	2	2	3	4	2	3	4	3	3	2	3	2	3	3	0	0.15259749869430905	0.30340055692068685	0.502449752209084	1.2501930455565111	1.09035720363697	0.8010957746159485	0.7571952852024852	1.72334335946136	12.328764476717103	1.336738104961386	1.0699255168912825	0.09036796704445059	0.00184907098428909	6.139842428085144	3.3794615499422576	1.3455165942103067	0.7314381262232428	0.8638290576953285	1.5306377998316767	1.6319397997481122	1.544581652688995	0.273407683044136	0.002487146592529997	0.9744711347379856	0.03565758977693179	0.10329810295146881	0	1.4650201150288649	2.0496882212524756	0.2429780462314045	0.7532877492076654
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	0	0.01432600988996174	1.1393193861385977	0.5607982838411667	1.8910911332964258	0.4379249626133792	1.299964941031104	0.702342809408673	0.44091456512998534	0.04127819442757785	0.05567491075324666	0.019405083557221845	0.03390913952504188	0.005756262972235041	0.047396435788244144	1.181299084192413	0.6086627028429852	3.0529043074995803	0.9073742052282532	1.0723357350669986	0.8095847572235636	0.08708329940856703	0.20847913445945984	0.006532856148652475	1.3761078324398792	0.11040964545387312	21.450334669100954	0	0.015840310981871403	0.08707197383310435	0.057275937691443825	0.24651478204650704
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KELLY_AUTONOMIC_GANGLIA	2	1	2	2	2	2	2	3	2	2	3	1	3	2	2	2	2	1	2	2	2	2	3	2	2	2	3	3	2	1	0	0.07875899916865213	0.06857776208549975	1.1362117363601278	0.660459516751754	2.1130887237274854	1.442561849868866	1.1631694907491674	0.039384550827195164	4.776271116294847	0.007252940400944227	0.7630760527986044	0	26.621109466758195	2.0560156712749404	1.1364076477806693	1.890805421052555	0.28024052107523195	0.8488743474191898	0.8432110819749148	0.8157097772783001	1.639452160084474	0.005082659419754394	0.005756437489682925	0.6139868822254163	2.2224416246710557	0.17746761144044093	0	0.00945502503212389	0.02554472714425618	0.3529763066922395	0.016893064700880527
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KG1C_CENTRAL_NERVOUS_SYSTEM	3	2	3	3	4	2	2	3	1	2	3	4	2	2	3	3	2	1	3	2	2	2	4	3	4	3	2	0	3	4	0	3.2727782672495858	0.803990686693434	1.1988582733932034	0.9743899967279969	0.3435643256688565	0.05290249061529774	0.638260379036251	1.5772293376979896	0.35095649379672766	1.3109201498867866	1.2682397262653242	0.27306496472526454	0.0987996268650958	1.6022001383971152	0.39566345608845715	0.6753938836307037	0.4676314704770819	0.5381264857785696	1.8664989233607623	0.6214266383189775	0.6757438173207473	0.6353580991951044	0.6281297136397473	1.0634686775614444	0.045807114577895804	0.4703749535565241	0	0.009403576891078475	0.008715732374691181	0.10402164087564082	0.4560368514627444
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	3	2	2	2	2	2	2	2	3	2	1.1111111111111112	2	2	2	2	2	2	1	2	2	2	2	1	1	2	2	2	2	2	0	0.16866571545368758	0.4632215812029198	1.0475748218001188	1.0226122612373127	0.8589817985369489	1.006258165819774	1.621861020666983	0.3814245760653439	0.011134127504978527	0.06566393451927505	1.4104546797690678	0.023709777662001885	10.179676311731422	0.04391488970087405	0.22759312144397856	1.003600376405049	1.1793976244465771	1.2361591993939072	0.7117542855365486	1.098508126781757	1.9517361074523312	0.0031427707052603202	0.00166104410514885	0.1109018265202921	0.08885756809873965	1.1123352392833927	0	0.011461502532895042	0.010066269246115103	0.14948663986301053	0.5796452589932608
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	4	3	2	2	2	3	3	2	3	2	3	2	2	3	3	2	2	2	2	2	3	2	2	2	3	3	2	2	3	0	0.02165929096562984	0.0045106329113139025	0.5140248682861764	0.9090331940917242	1.3381785652571556	4.079263949904425	0.40455629070394816	0.012707371918768624	0.022345391315156577	0.00873655308773152	0.19184864025105783	0.5232950513332505	0.004582245633600348	0.35772645233460887	0.729592769397675	1.4312052975897898	0.8130065246731322	0.8796266515168951	0.9423444547539207	0.8273355231579584	0.01153983158920587	0.006996971488909202	0.005283003111993445	0.003954326166406555	0.0309139847112255	0.11070751241668642	0	0.017115081587774444	0.013294504221303138	0.04098253429847409	0.25050561837232344
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KIJK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1	2	2	1	2	2	2	1	2	2	0	2.65700963602031	1.4726641937993106	0.6225111078461194	1.331185030564226	0.48134497776043716	0.3088075632590962	1.3639783033261879	0.43563229930641767	0.029803783861179857	0.3068899635458257	4.546796445684328	3.8997460326814504	0.005676504857464376	0.4667022372093996	5.345675523993378	0.912523622523221	0.7902731890816095	0.6791009163031768	1.1355522386474375	1.611997067406813	0.013085967963743844	0.14359774578589254	0.0015270851052308048	0.5649901520442894	0.026599989160903934	0.09805684129413932	0	0.015394427092811146	0.01445425893245156	0.019850915050823387	0.18266772545519708
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KLE_ENDOMETRIUM	1	1	2	3	4	4	3	2	4	2	2	3	3	2	2	2	3	3	3	3	2	3	4	2	3	4	3	4	2	2	0	0.4390190825871827	0.04140451683066668	0.578660726026688	0.8385711233567952	1.2766463290265546	0.9322977649268485	0.746737400683241	1.8809678915979395	0.11469189400599984	0.04698711595467125	0.7278377468290456	0.062021221795415124	0.08673256981560444	0.4850166857118288	0.20669535242392417	0.7549582085650053	0.7225343597593757	0.8597671069576334	0.5687990495791699	0.6632973586523868	0.5059462710520601	0.601806104372353	0.34382106366595905	1.3029035534679343	1.1927034170868298	0.11038700361030296	0	0.027701965722897445	0.030409672231281385	0.5746092829765221	0.6065754984153309
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KM12_LARGE_INTESTINE	2	2	2	2	3	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	3	2	2	1	2	2	2	2	0	0.44011302837893523	0.00803990686693434	0.8809399578360464	1.599089687466368	0.5297077463096254	0.4122693898835244	0.3021378701551069	1.4575431831420744	0.7352325846729837	0.5093187573109963	1.1257013882777318	0.05100223504881069	0.03463177354419425	0.45912601097091466	0.30930044983775157	0.9346660556613824	0.6204472639650009	0.6147095038830657	1.0935681326901765	1.3729825532210194	2.0113107754826274	0.3426300654708985	0.24674208197628647	0.8006327834020975	0.021086667046800022	0.3594977600070464	0	8.378838534196033	6.023781031454406	0.1571708650439744	0.7305760324945011
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KMBC2_URINARY_TRACT	1	2	2	2	3	1	2	2	3	2	2	2	2	1	1	1	1	2	2	2	1	2	2	1	2	2	2	1	2	2	0	0.3563045793490546	0.9263615818090958	0.5440914029489354	1.6880756865787405	1.8984880448372639	0.34898886033717497	0.8318549942757459	0.26796170463218555	1.4504158926815902	0.27466665596296636	2.507369547599274	0.20582249165461494	1.0311123081405147	0.7744188954512786	3.1607830141680426	1.6525887218634692	0.9675601597550513	1.4152431854409047	2.018719152262214	1.4157189615531052	0.6295324504049057	1.3386454864801163	2.1172514134968896	0.17448551454158848	0.03700011951250904	0.22248967200771738	0	1.642664829598564	2.732748602036741	0.07968826113592183	0.4663396602975383
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	2	3	3	2	3	4	3	4	5	3	2	3	3	5	4	4	2	3	4	2	5	2	2	2	3	4	4	3	0	0	0.055833020932923465	0.7390831244091685	0.8361290461652303	0.9584689040434815	0.48004857909789805	0.004394950404546944	1.5324461080274454	0.06178911428315235	0.09310331495290962	0.20455374804141602	0.11590311956540844	8.180005545647411	0.004188158287001213	0.916432303699363	4.006139814093549	1.5881161978210394	4.054218382036867	0.8187074590262443	0.8925813892036292	1.4763171214604416	0.5937758775413964	0.016307764148781864	0.6608001949670121	1.3947704837822155	0.05960832025962994	7.336126069310985	0	0.031726353644672065	0.02706596384329502	0.07897675880435111	0.20257763473201174
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	4	2	4	3	4	2	2	4	4	4	3	4	3	2	3	3	3	4	3	2	4	1	5	2	2	3	3	2	3	3	0	0.04374011459540024	0.6072238496608642	0.941187608133684	1.125750342735921	1.610115930815928	5.827302205735767	0.507454902450298	0.8848539468508615	0.021038045636486428	0.014527047190979477	0.07287760919707051	1.791156743894097	0.01884776161710798	0.5733766753080447	0.7159788247652064	0.958774951916723	1.2365063545956723	1.7253509733994163	1.2797179909243044	1.016566040817315	0.19984569197782165	0.18278382869869433	0.005663692584283687	0.3355081731802906	0.046129321714434346	0.4189238634023794	0	0.01564595133792206	0.018591219460530786	0.13746225045946517	0.11100343637781884
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
KMRC1_KIDNEY	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	3	1	2	2	0	5.777287347059806	1.4693128999671656	0.980491319463693	0.771256934731021	0.39511018257678615	0.026104722443356525	0.5358131993049818	0.11335289313720746	0.020267709699074394	1.5423443768984353	0.7906485560854517	0.4488132931925415	0.04786105238827046	0.7780394856022849	0.38137063427043877	0.39791220469622174	1.3383928669704936	0.5536795570698927	0.39922945458010456	1.1357299360838138	0.18420713865357013	0.04275102990295209	2.109298834695373	0.2660635673314559	0.027888817707058096	4.096950951244558	0	2.8580471313548474	0.01222512000712732	0.11085206325871984	0.7343138839502181
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
